0                      ,1                      ,2                     ,3
0.0042726487781689785  ,0.1144630859861771     ,0.008140116509848796  ,0.008322039788055851
0.010199851088649247   ,0.021599980735695974   ,0.12718120665130797   ,0.012756295060399532
0.007931165030797098   ,0.005164816793127407   ,0.18006189455770993   ,0.007682331597753675
0.008574930731471272   ,0.010092963882103165   ,0.20006877173078896   ,0.022828592881352153
0.01740485846134354    ,0.017256309542593364   ,0.22229863525643234   ,0.03493483747748887
0.03095388751454271    ,0.011262865150221887   ,0.24699848361825827   ,0.022646372377819343
0.07364597706874561    ,0.27444275957584263    ,0.04964997124048145   ,0.039288073772445475
0.3049363995287143     ,0.06435359551622823    ,0.04991224854451125   ,0.0391201943132935
0.0040303528740391215  ,0.0033151689439669726  ,0.0033478031982804982 ,0.015655266763941324
0.003635949106657195   ,0.003908058516346685   ,0.11209660216274145   ,0.005185151003638759
0.004224595284218512   ,0.004302853356344076   ,0.011846568363823612  ,0.004172257568005221
0.002821956829181574   ,0.004582140221857102   ,0.005317079195981256  ,0.03594396128808967
0.00992674844873266    ,0.007732662839692322   ,0.07614399122008693   ,0.007681743891285176
0.014741522480508806   ,0.1184511245040281     ,0.010022884519618575  ,0.03148420389859994
0.03309564674429612    ,0.37646469077619105    ,0.03849990036206139   ,0.028038881604159197
0.3388182216985717     ,0.11218209627295875    ,0.09129701089665539   ,0.08919692655372964
0.002873557272940124   ,0.00302288696544333    ,0.0030466403774142233 ,0.0030341401249329466
0.002944825721150294   ,0.0029930243749514275  ,0.007901956695168166  ,0.0030501690823611263
0.002972215851846803   ,0.0008713013512191631  ,0.002086550544362483  ,0.0026893495838863956
0.0                    ,0.0                    ,0.0                   ,0.0
0.00607780334663108    ,0.007308164523939787   ,0.040282096699266516  ,0.0058996262763741005
0.0021697671700830535  ,0.006995153014349458   ,0.09739788026429443   ,0.020389539841698553
0.03845267175432815    ,0.4182941008624348     ,0.024395095511611446  ,0.04166651577699033
0.09997689412391796    ,0.10488091778347075    ,0.5512520492565037    ,0.1271114604456715
0.0016326748736602132  ,0.001352402594898232   ,0.0008375898914285493 ,0.0026655331530363716
0.0009843068286694789  ,0.0007618997059373304  ,0.002111526609615469  ,0.0010953335250735267
0.0013437902591975392  ,0.0008810637758667189  ,0.0021827787265478312 ,0.001136908190296086
5.830127888216242e-05  ,0.004033050868610594   ,0.0008223768016971404 ,0.0003903404100697224
0.008405783076618595   ,0.0015585063803430254  ,0.0057813966662268275 ,0.004145678815117654
0.0                    ,0.0                    ,0.0                   ,0.0
0.08718092713071801    ,0.10612880489690106    ,0.36868141642934915   ,0.016374388339936485
0.23354300268859263    ,0.14749364794302977    ,0.6189386152416338    ,0.16663679691621922
6.221769310822659e-06  ,8.794053728173056e-05  ,0.000135870845963816  ,0.000864974907073714
0.0002300178745622345  ,4.6731074133957e-05    ,0.0007988989205435385 ,7.206252185339371e-06
3.148481757308375e-09  ,6.8997545583975046e-09 ,0.0011637196147878655 ,5.795690298930282e-06
0.0                    ,0.0                    ,0.0                   ,0.0
0.004190814688843001   ,0.05435216964024785    ,0.005985433234874926  ,0.004577465484415417
0.004869381659534775   ,0.22277615124150393    ,0.028343565938655387  ,0.01161497684067777
0.015138586932862411   ,0.02739231791263752    ,0.03848277114583718   ,0.35446114164466214
0.2245226114676294     ,0.8099999999999987     ,0.2325465748543158    ,0.20554055862821155
5.46255586454337e-06   ,1.4495634597056383e-06 ,3.23245288842341e-05  ,2.7867788130275674e-06
0.0                    ,0.0                    ,0.0                   ,0.0
0.0                    ,0.0                    ,0.0                   ,0.0
0.0                    ,0.0                    ,0.0                   ,0.0
9.062043908829855e-06  ,0.000783748967438347   ,0.02482057718195101   ,0.001996234969965453
0.009743307586839781   ,3.800445104031925e-05  ,0.03063090262872018   ,0.0036466520372393767
0.0                    ,0.0                    ,0.0                   ,0.0
0.899999999999999      ,0.3071054475816878     ,0.28867621181718994   ,0.11180233605931
1.4495601347631291e-06 ,0.0                    ,3.091253102733324e-06 ,3.998712225421566e-11
0.0                    ,0.0                    ,0.0                   ,0.0
0.0                    ,0.0                    ,0.0                   ,0.0
0.0                    ,0.0                    ,0.0                   ,0.0
0.0                    ,0.0                    ,0.0                   ,0.0
8.228212927953354e-05  ,0.0                    ,0.0                   ,0.0
0.0                    ,0.0                    ,0.0                   ,0.0
0.2895328611600421     ,0.23609958872097978    ,0.9999999999999996    ,0.5814812682937105
8.527409392069541e-21  ,0.0                    ,0.0                   ,4.0179385342855427e-22
0.0                    ,0.0                    ,0.0                   ,0.0
0.0                    ,0.0                    ,0.0                   ,0.0
0.0                    ,0.0                    ,0.0                   ,0.0
0.0                    ,0.0                    ,0.0                   ,0.0
1.3285922021649594e-05 ,0.0                    ,0.0                   ,4.428681918627026e-05
4.147982055948503e-06  ,0.0                    ,0.0                   ,0.0
0.0                    ,0.0                    ,0.0                   ,0.0
