0.2539632840016566,0.04860286099938094,0.014704791999974987,0.001849529999162769,0.0008631969976704568,0.0005803450003440958,0.0005755079982918687,9.412399958819151e-05,2.418400254100561e-05
0.27719176299797255,0.05891016299938201,0.014092864999838639,0.001797053002519533,0.0008347260009031743,0.00031355899773188867,0.00016192999828490429,5.5551001423737034e-05,5.834100011270493e-05
0.2605635459985933,0.05079179799940903,0.017243386999325594,0.0019394049995753448,0.000811522997537395,0.0003306540020275861,0.00016703700021025725,9.584500003256835e-05,2.3753000277793035e-05
0.2826640759994916,0.0492708780002431,0.013812772998790024,0.0022202310028660577,0.0008091390009212773,0.00034798400156432763,0.00016969200078165159,5.0154001655755565e-05,5.593499736278318e-05
0.26730861100077163,0.04708097199909389,0.014041330003237817,0.0018263759993715212,0.0007825559987395536,0.00030671000058646314,0.00017040800230461173,4.9562000640435144e-05,5.19519999215845e-05
0.329576456999348,0.03596248499889043,0.016816980998555664,0.003188804999808781,0.0009852500006672926,0.00036469400220084935,0.0001736919984978158,0.00010549299986450933,6.858100095996633e-05
0.25608830899727764,0.045714004001638386,0.014942706999136135,0.001753288997861091,0.0009649620005802717,0.0003670369987958111,0.00021643199943355285,0.0001179430000775028,8.724000144866295e-05
0.27987321200271253,0.04698270300286822,0.014065333998587448,0.0017532829988340382,0.000767514000472147,0.0003095819993177429,0.0001656419990467839,8.570399950258434e-05,5.8761001128004864e-05
0.26177744199958397,0.04528423599913367,0.013984540000819834,0.0026323460006096866,0.0014771219975955319,0.000495116000820417,0.00022750500284018926,0.0001060739996319171,6.716500138281845e-05
0.2778185390016006,0.04715843600206426,0.014055570998607436,0.0017507039992779028,0.0007914699999673758,0.0003061930001422297,0.0001753309988998808,5.246599903330207e-05,6.363099964801222e-05
